id,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,,,,,,
13576,1532149200,Clear,clear-night,0,0,83.88,88.06,69.81,0.63,7.89,7.89,104,0,9.997,,,,,,,,,,
13577,1532152800,Clear,clear-night,0,0,82.03,85.76,69.81,0.67,5.7,6.58,90,0,8.953,0,,,,,,,,,
13578,1532156400,Clear,clear-night,0,0,80.64,82.38,64.64,0.58,7.26,7.26,97,0,7.002,0,,,,,,,,,
13579,1532160000,Clear,clear-night,0,0,78.86,79.28,64,0.6,4.08,5.57,90,0,7.002,0,,,,,,,,,
13580,1532163600,Clear,clear-night,0,0,77.33,77.73,63.87,0.63,2.48,5.64,78,0,7.002,0,,,,,,,,,
13581,1532167200,Partly Cloudy,partly-cloudy-night,0,0,76.23,76.66,64.13,0.66,1.86,4.27,110,0,7.002,0.44,,,,,,,,,
13582,1532170800,Mostly Cloudy,partly-cloudy-night,0,0,75.88,76.44,65.27,0.7,5.15,5.15,71,0,6.001,0.75,,,,,,,,,
13583,1532174400,Mostly Cloudy,partly-cloudy-night,0,0,75.7,76.82,69.81,0.82,3.36,3.36,83,0,6.044,0.59,,,,,,,,,
13584,1532178000,Mostly Cloudy,partly-cloudy-day,0,0,75.09,76.23,69.81,0.84,1.49,3.39,316,0,5.042,0.75,,,,,,,,,
13585,1532181600,Partly Cloudy,partly-cloudy-day,0,0,77.3,78.38,69.81,0.78,3.04,3.41,64,1,5.522,0.32,,,,,,,,,
13586,1532185200,Mostly Cloudy,partly-cloudy-day,0,0,81.01,84.45,69.81,0.69,3.47,4.93,90,3,5.522,0.75,,,,,,,,,
13587,1532188800,Partly Cloudy,partly-cloudy-day,0,0,83.1,86.18,68,0.6,3.22,6.39,77,5,5.522,0.44,,,,,,,,,
13588,1532192400,Clear,clear-day,0,0,85.78,90.33,69.81,0.59,4.54,8.59,87,9,6.001,0,,,,,,,,,
13589,1532196000,Clear,clear-day,0,0,88.09,91.78,68,0.52,7.17,8.6,87,11,6.001,0,,,,,,,,,
13590,1532199600,Clear,clear-day,0,0,90.5,93.29,66.21,0.45,5.48,7.46,110,12,6.001,0,,,,,,,,,
13591,1532203200,Clear,clear-day,0,0,93.8,95.9,64.4,0.38,7.31,9.1,105,11,7.913,0,,,,,,,,,
13592,1532206800,Clear,clear-day,0,0,95.15,97.45,64.4,0.36,7.42,12.6,101,8,9.997,0,,,,,,,,,
13593,1532210400,Clear,clear-day,,,96.93,97.57,60.95,0.31,8.75,10.98,101,,10,,rain,,,,,,,,
13594,1532214000,Clear,clear-day,0,0,97.89,98.76,61.11,0.3,8.11,12.5,64,3,10,0.1,,,,,,,,,
13595,1532221200,Clear,clear-day,0,0,96.27,96.27,59,0.29,5.63,8.72,100,0,10,0.09,,,,,,,,,
13596,1532224800,Partly Cloudy,partly-cloudy-night,0,0,93.53,93.69,60.8,0.34,7.56,8.88,87,0,10,0.36,,,,,,,,,
13597,1532228400,Clear,clear-night,0,0,89.18,89.28,61.2,0.39,2.41,4.71,270,0,,,,,,,,,,,
13598,1532232000,Clear,clear-night,0,0,87.02,88.54,64.4,0.47,10.6,10.6,70,0,9.911,0.09,,,,,,,,,
13599,1532235600,Clear,clear-night,0,0,84.14,85.66,64.4,0.52,11.39,11.39,89,0,0,8.435,,,,,,,,,
13600,1532239200,Clear,clear-night,0,0,82.15,83.28,62.88,0.52,2.72,8.56,65,0,0,7.995,,,,,,,,,
13601,1532242800,Clear,clear-night,0,0,80.34,81.69,62.9,0.55,1.44,5.95,,0,0,7.995,,,,,,,,,
13602,1532246400,Clear,clear-night,0,0,79.63,79.88,62.05,0.55,2.25,4.92,21,,0,,,,,,,,,,
13603,1532250000,Clear,clear-night,0,0,77.95,78.17,62.01,0.58,1.67,3.36,254,,0,,,,,,,,,,
13604,1532253600,Clear,clear-night,0,0,75.75,76.07,63.1,0.65,1.23,3.94,,0,0,7.995,,,,,,,,,
13605,1532257200,Clear,clear-night,0,0,74.52,74.86,63.18,0.68,1.86,3.58,122,0,0,7.995,,,,,,,,,
13606,1532260800,Partly Cloudy,partly-cloudy-night,0,0,73.63,74.11,64.4,0.73,1.58,2.71,75,0.31,0,7.995,,,,,,,,,
13607,1532264400,Partly Cloudy,partly-cloudy-day,0,0,72.76,73.26,64.4,0.75,0.79,3.25,,0.44,0,7.995,,,,,,,,,
13608,1532268000,Partly Cloudy,partly-cloudy-day,0,0,76.91,77.38,64.4,0.65,1.2,3.99,113,0.32,1,7.995,,,,,,,,,
13609,1532271600,Clear,clear-day,0,0,81.51,83.13,64.4,0.56,2.13,4.07,41,0.1,4,7.52,,,,,,,,,
13610,1532275200,Clear,clear-day,0,0,84.51,86.03,64.4,0.51,2.41,6.02,45,0,7,7.52,,,,,,,,,
13611,1532282400,Clear,clear-day,0,0,90.08,91.99,64.81,0.43,4.4,10.23,63,0,11,7.52,,,,,,,,,
13612,1532286000,Clear,clear-day,0,0,92.76,93.72,62.59,0.37,6.54,7.75,95,0,12,8.564,,,,,,,,,
13613,1532289600,Clear,clear-day,0,0,95.7,97.02,62.59,0.34,5.86,9.38,85,0,11,9.039,,,,,,,,,
13614,1532293200,Clear,clear-day,0,0,96.25,96.4,60.12,0.3,5.91,13.15,98,0,8,9.997,,,,,,,,,
13615,1532296800,Clear,clear-day,0,0,98.99,98.99,56.81,0.25,9.79,10.31,91,0,5,10,,,,,,,,,
13616,1532300400,Clear,clear-day,0,0,98.51,98.51,55.4,0.24,9.18,11.6,69,0,3,10,,,,,,,,,
13617,1532304000,Clear,clear-day,0,0,100.21,100.21,56.07,0.23,5.05,13.91,122,,,,,,,,,,,,
13618,1532307600,Clear,clear-day,0,0,96.32,96.32,56.3,0.26,5.66,8.58,100,0,0,10,,,,,,,,,
13619,1532311200,Clear,clear-night,0,0,93.26,93.26,54.81,0.27,5.58,5.87,64,0.1,0,10,,,,,,,,,
13620,1532314800,Clear,clear-night,0,0,89.53,89.53,51.79,0.28,3.51,4.35,66,0,0,8.435,,,,,,,,,
13621,1532318400,Clear,clear-night,0,0,87.88,88.57,62.59,0.43,5.67,7.04,101,0,0,8.435,,,,,,,,,
13622,1532322000,Clear,clear-night,0,0,85.33,88.68,68,0.56,3.45,8.2,55,0,0,7.002,,,,,,,,,
13623,1532325600,Clear,clear-night,0,0,82.8,83.4,61.38,0.48,5.46,5.79,93,0,0,7.002,,,,,,,,,
13624,1532329200,Clear,clear-night,0,0,81.42,82.48,62.29,0.52,4.97,4.97,83,0,0,7.002,,,,,,,,,
13625,1532332800,Clear,clear-night,0,0,78.95,79.23,62.47,0.57,1.37,3.61,41,0,0,7.002,,,,,,,,,
13626,1532336400,Clear,clear-night,0,0,77.36,77.67,62.89,0.61,1.67,4.57,80,0,0,7.002,,,,,,,,,
13627,1532340000,Clear,clear-night,0,0,76.14,76.36,62.16,0.62,0.82,3.74,270,0,0,7.002,,,,,,,,,
13628,1532343600,Clear,clear-night,0,0,74.49,75.19,66.21,0.75,0.62,3.04,295,0,0,7.52,,,,,,,,,
13629,1532347200,Clear,clear-night,0,0,73.9,74.6,66.21,0.77,0.6,2.68,293,0,0,7.52,,,,,,,,,
13630,1532350800,Partly Cloudy,partly-cloudy-day,0,0,73.95,74.66,66.21,0.77,0.48,4.18,282,0.23,0,8.564,,,,,,,,,
13631,1532354400,Clear,clear-day,0,0,78.03,78.49,64.4,0.63,0.35,4.56,,0,1,9.997,,,,,,,,,
13632,1532358000,Clear,clear-day,0,0,83.68,85.97,66.21,0.56,3.54,3.64,9,0,4,9.997,,,,,,,,,
13633,1532361600,Clear,clear-day,0,0,87.83,89.37,64.4,0.46,3.12,5.59,27,0,7,10,,,,,,,,,
13634,1532365200,Clear,clear-day,0,0,92.11,93.15,62.87,0.38,4.48,6.94,70,0,9,10,,,,,,,,,
13635,1532368800,Clear,clear-day,0,0,93.9,93.9,57.31,0.3,5.3,8.31,69,0,11,10,,,,,,,,,
13636,1532372400,Clear,clear-day,0,0,95.61,95.61,52.65,0.24,5.25,10.22,70,0,12,10,,,,,,,,,
13637,1532376000,Clear,clear-day,,,97.93,97.93,49.99,0.2,3.43,11.75,44,,,,rain,,,,,,,,
13638,1532379600,Clear,clear-day,0,0,101.85,101.85,43.15,0.14,3.97,10.88,68,0,8,10,,,,,,,,,
13639,1532383200,Clear,clear-day,0,0,102.58,102.58,42.36,0.13,6.64,12.39,70,0,5,10,,,,,,,,,
13640,1532386800,Clear,clear-day,0,0,102.43,102.43,44.59,0.14,8.59,9.94,87,0,3,10,,,,,,,,,
13641,1532390400,Clear,clear-day,0,0,101.44,101.44,47.86,0.17,10.67,15.62,61,0,1,10,,,,,,,,,
13642,1532394000,Clear,clear-day,0,0,98.96,98.96,49.28,0.19,4.09,7.77,68,0,0,10,,,,,,,,,
13643,1532397600,Clear,clear-night,0,0,94.83,94.83,50.47,0.22,3.77,5.45,61,0,0,10,,,,,,,,,
13644,1532401200,Clear,clear-night,0,0,91.77,91.77,51.97,0.26,3.96,3.96,70,0,0,10,,,,,,,,,
13645,1532404800,Clear,clear-night,0,0,89.49,89.49,49.99,0.26,8.05,8.05,84,0,0,10,,,,,,,,,
13646,1532408400,Clear,clear-night,0,0,87.08,87.08,57.2,0.36,2.77,5.57,87,0,0,10,,,,,,,,,
13647,1532412000,Clear,clear-night,0,0,86.3,86.3,58.78,0.39,5.33,5.33,32,0,0,9.997,,,,,,,,,
13648,1532415600,Clear,clear-night,0,0,83.14,83.14,58.48,0.43,4.69,6.86,46,0,0,9.997,,,,,,,,,
13649,1532419200,Clear,clear-night,0,0,82.07,82.21,58.97,0.46,1.75,4.28,65,0,0,9.997,,,,,,,,,
13650,1532422800,Clear,clear-night,0,0,80.89,81.52,60,0.49,1,5.64,0,0,0,9.997,,,,,,,,,
13651,1532426400,Clear,clear-night,0,0,79.06,79.07,59.53,0.51,2.85,4.59,55,0,0,9.997,,,,,,,,,
13652,1532430000,Partly Cloudy,partly-cloudy-night,0,0,77.42,78.08,66.21,0.68,0.51,2.79,0,0.21,0,8.953,,,,,,,,,
13653,1532433600,Partly Cloudy,partly-cloudy-night,,,77.61,77.61,59.36,0.53,2.41,,326,0.44,0,,rain,,,,,,,,
13654,1532437200,Clear,clear-day,,,76.34,77,66.21,0.71,,,,,,,rain,,,,,,,,
13655,1532440800,Mostly Cloudy,partly-cloudy-day,0,0,80.02,82.15,66.21,0.63,2.46,2.46,247,0.75,1,7.52,,,,,,,,,
13656,1532444400,Mostly Cloudy,partly-cloudy-day,0,0,86.35,87.86,64.4,0.48,2.53,3.8,327,0.75,3,7.52,,,,,,,,,
13657,1532451600,Mostly Cloudy,partly-cloudy-day,0,0,95.03,95.35,60.8,0.32,4.36,6.3,350,0.75,6,9.997,,,,,,,,,
13658,1532455200,Mostly Cloudy,partly-cloudy-day,0,0,98.32,98.32,55.4,0.24,2.67,7.87,315,0.75,6,10,,,,,,,,,
13659,1532458800,Mostly Cloudy,partly-cloudy-day,0,0,101.43,101.43,51.31,0.19,3.36,8.09,33,0.75,6,10,,,,,,,,,
13660,1532462400,Mostly Cloudy,partly-cloudy-day,0,0,101.97,101.97,,,5.57,7.55,78,0.75,6,10,,,,,,,,,
13661,1532466000,Mostly Cloudy,partly-cloudy-day,0,0,101.87,101.87,39.51,0.12,5.94,9.27,65,0.75,5,10,,,,,,,,,
13662,1532469600,Mostly Cloudy,partly-cloudy-day,0,0,103.15,103.15,46.55,0.15,2.74,9.23,84,0.75,4,10,,,,,,,,,
13663,1532473200,Clear,clear-day,,,102.68,102.68,42.07,0.13,3.1,6.04,72,,,,rain,,,,,,,,
13664,1532476800,Partly Cloudy,partly-cloudy-day,0,0,99.86,99.86,47.43,0.17,3.66,10.32,28,0.44,1,10,,,,,,,,,
13665,1532480400,Clear,clear-day,0,0,99.7,99.7,49.1,0.18,4.84,11.42,11,,,,,,,,,,,,
13666,1532484000,Mostly Cloudy,partly-cloudy-night,0,0,95.66,95.66,53.32,0.24,3.31,6.17,89,0.75,0,9.997,,,,,,,,,
13667,1532487600,Mostly Cloudy,partly-cloudy-night,0,0,92.73,92.73,47.86,0.22,4.86,4.86,101,0.75,0,9.039,,,,,,,,,
13668,1532491200,Mostly Cloudy,partly-cloudy-night,0,0,91.6,91.6,50.05,0.24,1.37,5.03,41,0.75,0,7.002,,,,,,,,,
13669,1532494800,Mostly Cloudy,partly-cloudy-night,0,0,89.02,89.02,59,0.37,6.77,9.19,102,0.6,0,8.564,,,,,,,,,
13670,1532498400,Partly Cloudy,partly-cloudy-night,0,0,86.64,86.64,55,0.34,2.68,7.96,101,0.19,0,7.002,,,,,,,,,
13671,1532502000,Clear,clear-night,0,0,84.75,84.75,56.98,0.39,1.91,4.63,89,0,0,7.002,,,,,,,,,
13672,1532509200,Clear,clear-night,0,0,82.47,82.59,59.29,0.45,2.17,3.1,0,0,0,7.002,,,,,,,,,
13673,1532512800,Clear,clear-night,0,0,80.9,81.72,60.91,0.51,2.68,4.06,0,0,0,7.002,,,,,,,,,
13674,1532516400,Clear,clear-night,0,0,80.43,81.29,60.61,0.51,1.56,3.83,0,0,0,7.002,,,,,,,,,
13675,1532520000,Clear,clear-night,0,0,78.21,78.49,62.59,0.59,0.66,3.8,,0.09,0,7.52,,,,,,,,,
13676,1532523600,Partly Cloudy,partly-cloudy-day,0,0,78.29,78.76,64.4,0.62,0.66,3.31,0,0.44,0,7.995,,,,,,,,,
13677,1532527200,Partly Cloudy,partly-cloudy-day,0,0,81,82.65,64.4,0.57,2.32,4.57,8,0.44,1,7.995,,,,,,,,,
13678,1532530800,Clear,clear-day,0,0,86.23,87.35,63.55,0.47,1.87,,56,0,4,6.955,,,,,,,,,
13679,1532534400,Clear,clear-day,0,0,89.49,91.16,64.46,0.44,3.36,5.59,84,0,7,6.48,,,,,,,,,
13680,1532538000,Clear,clear-day,0,0,91.12,92.89,64.4,0.41,5.12,8.45,59,0,9,6.48,,,,,,,,,
13681,1532541600,Clear,clear-day,0,0,93.5,95.56,64.4,0.38,6.23,13.09,89,0,11,6.001,,,,,,,,,
13682,1532545200,Partly Cloudy,partly-cloudy-day,0,0,94.78,96.74,63.94,0.36,6.92,12.7,93,0.32,9,6.001,,,,,,,,,
13683,1532548800,Mostly Cloudy,partly-cloudy-day,0,0,95.62,97.78,64.06,0.36,8.36,13.08,47,0.59,7,6.562,,,,,,,,,
13684,1532552400,Mostly Cloudy,partly-cloudy-day,0,0,87.34,89.79,66.14,0.49,8.98,14.5,29,0.75,5,7.52,,,,,,,,,
13685,1532556000,Mostly Cloudy,partly-cloudy-day,0,0,84.15,85.68,64.4,0.52,8,17.41,15,0.75,4,8.564,,,,,,,,,
13686,1532559600,Clear,clear-day,,,84.07,84.95,62.71,0.49,5.36,8.11,350,,,8.564,rain,,,,,,,,
13687,1532563200,Mostly Cloudy,partly-cloudy-day,0,0,86.58,88.09,64.38,0.48,1.67,3.94,234,0.75,1,9.997,,,,,,,,,
13688,1532566800,Mostly Cloudy,partly-cloudy-day,0,0,88.14,89.7,64.4,0.45,2.91,2.96,345,0.75,0,8.564,,,,,,,,,
13689,1532570400,Mostly Cloudy,partly-cloudy-night,0,0,85.9,88.29,66.21,0.52,0.68,2.48,270,0.6,0,8.564,,,,,,,,,
13690,1532574000,Mostly Cloudy,partly-cloudy-night,0,0,84.71,87.99,68,0.57,2.01,2.83,320,0.75,0,7.002,,,,,,,,,
13691,1532577600,Mostly Cloudy,partly-cloudy-night,0,0,83.05,86.12,68,0.61,2.72,2.96,48,0.59,0,5.958,,,,,,,,,
13692,1532581200,Mostly Cloudy,partly-cloudy-night,0,0,81.68,83.89,66.21,0.6,1.37,2.92,269,0.71,0,,,,,,,,,,
13693,1532584800,Overcast,cloudy,0,0,81.41,83.45,65.7,0.59,4.41,4.53,60,1,0,5,,,,,,,,,
13694,1532588400,Mostly Cloudy,partly-cloudy-night,0,0,79.9,81.83,65.42,0.61,3.09,6.29,111,0.75,0,5,,,,,,,,,
13695,1532592000,Mostly Cloudy,partly-cloudy-night,0,0,78.46,79.07,65.82,0.65,6.88,7.76,75,0.75,0,5,,,,,,,,,
13696,1532595600,Mostly Cloudy,partly-cloudy-night,0,0,78.32,78.95,66.06,0.66,3.36,8.56,41,0.75,0,5,,,,,,,,,
13697,1532599200,Mostly Cloudy,partly-cloudy-night,0,0,76.7,77.35,66.11,0.7,0.82,3.84,,0.75,0,5,,,,,,,,,
13698,1532602800,Mostly Cloudy,partly-cloudy-night,0,0,76.52,77.28,67.02,0.72,1.56,5.08,9,0.75,0,5,,,,,,,,,
13699,1532606400,Partly Cloudy,partly-cloudy-night,0,0,76.12,77,68,0.76,4.05,4.05,53,0.44,0,5.522,,,,,,,,,
13700,1532610000,Partly Cloudy,partly-cloudy-day,0,0,75.66,76.55,68,0.77,1.05,3.51,141,0.48,0,6.001,,,,,,,,,
13701,1532613600,Partly Cloudy,partly-cloudy-day,0,0,78.12,79.19,69.81,0.76,1.33,3.43,12,0.48,1,6.001,,,,,,,,,
13702,1532617200,Partly Cloudy,partly-cloudy-day,0,0,81.74,84.63,68,0.63,2.04,4.59,43,0.44,3,6.523,,,,,,,,,
13703,1532620800,Partly Cloudy,partly-cloudy-day,0,0,85.17,88.33,67.72,0.56,1.74,5.01,56,0.44,5,7.002,,,,,,,,,
13704,1532624400,Mostly Cloudy,partly-cloudy-day,0,0,87.35,90.94,68,0.53,2.68,7.49,47,0.59,6,7.002,,,,,,,,,
13705,1532628000,Mostly Cloudy,partly-cloudy-day,0,0,89.3,91.96,66.21,0.47,4.08,10.21,79,0.75,6,7.002,,,,,,,,,
13706,1532631600,Mostly Cloudy,partly-cloudy-day,0,0,90.97,92.72,64.4,0.42,5.44,8.86,74,0.75,6,7.477,,,,,,,,,
13707,1532635200,Mostly Cloudy,partly-cloudy-day,0,0,92.43,94.42,64.54,0.4,3.31,6.45,117,0.75,6,8.435,,,,,,,,,
13708,1532638800,Mostly Cloudy,partly-cloudy-day,0,0,92.54,94.53,64.5,0.4,5.1,10.78,75,0.75,5,8.953,,,,,,,,,
13709,1532642400,Mostly Cloudy,partly-cloudy-day,0,0,94.23,96.12,63.95,0.37,4.92,6.43,63,0.75,4,9.911,,,,,,,,,
13710,1532646000,Mostly Cloudy,partly-cloudy-day,0,0,93.65,94.71,62.59,0.36,4.69,9.91,64,0.75,2,9.393,,,,,,,,,
13711,1532649600,Mostly Cloudy,partly-cloudy-day,0,0,93.24,95.18,64.27,0.39,4.43,8.23,69,0.75,1,9.911,,,,,,,,,
13712,1532653200,Partly Cloudy,partly-cloudy-day,0,0,92.23,93.22,62.76,0.38,4.69,9.11,73,0.44,0,9.997,,,,,,,,,
13713,1532656800,Mostly Cloudy,partly-cloudy-night,0,0,90.2,91.02,62.72,0.4,3.67,6.24,89,0.59,0,7.606,,,,,,,,,
13714,1532660400,Clear,clear-night,0,0,88.91,90.35,64.11,0.44,3.82,9.58,111,,0,,,,,,,,,,
13715,1532664000,Clear,clear-night,0,0,85.57,87.64,65.6,0.51,2.33,7.11,108,,0,,,,,,,,,,
13716,1532667600,Mostly Cloudy,partly-cloudy-night,0,0,83.54,87.07,68.77,0.61,6.12,10.23,83,0.59,0,7.391,,,,,,,,,
13717,1532671200,Mostly Cloudy,partly-cloudy-night,0,0,81.94,85.3,69.03,0.65,3.36,7.67,41,0.75,0,7.002,,,,,,,,,
13718,1532674800,Mostly Cloudy,partly-cloudy-night,0,0,81,84.46,69.87,0.69,6.93,10.11,107,0.75,0,7.002,,,,,,,,,
13719,1532678400,Mostly Cloudy,partly-cloudy-night,0,0,79.75,83.06,70.92,0.74,2.85,9.71,37,0.75,0,7.002,,,,,,,,,
13720,1532682000,Overcast,cloudy,0,0,77.87,79.15,71.47,0.81,2.68,5.27,71,1,0,5,,,,,,,,,
13721,1532685600,Overcast,cloudy,0,0,77.14,78.45,71.49,0.83,2.92,5.29,65,1,0,5,,,,,,,,,
13722,1532689200,Overcast,cloudy,0,0,77.7,79.05,71.95,0.83,3.48,3.84,86,1,0,5,,,,,,,,,
13723,1532692800,Overcast,cloudy,0,0,77.3,78.61,71.61,0.83,2.91,4.84,87,0.88,0,5,,,,,,,,,
13724,1532696400,Overcast,cloudy,0,0,77.33,78.67,71.8,0.83,2.85,4.62,55,1,0,4.52,,,,,,,,,
13725,1532700000,Humid,clear-day,0,0,79.22,82.63,72.53,0.8,3.08,4.82,91,,,,,,,,,,,,
13726,1532703600,Humid,clear-day,0,0,81.75,86.66,72.37,0.73,0.85,4.42,109,,,,,,,,,,,,
13727,1532707200,Clear,clear-day,0,0,84.62,90.33,71.83,0.66,2.29,4.61,79,,,,,,,,,,,,
13728,1532710800,Clear,clear-day,0,0,87.26,92.46,70.28,0.57,4.04,5.62,71,,,,,,,,,,,,
13729,1532714400,Clear,clear-day,0,0,89,94.24,69.92,0.53,4.39,9.65,58,,,,,,,,,,,,
13730,1532718000,Clear,clear-day,0,0,91.5,97,69.64,0.49,3.62,9.41,27,,,,,,,,,,,,
13731,1532721600,Clear,clear-day,0,0,93.52,98.15,68.1,0.44,6.18,10.81,93,,,,,,,,,,,,
13732,1532725200,Clear,clear-day,0,0,92.68,96.87,67.74,0.44,6.91,8.04,144,,,,,,,,,,,,
13733,1532728800,Clear,clear-day,0,0,93.43,98.21,68.32,0.44,3.87,14.07,39,,,,,,,,,,,,
13734,1532732400,Mostly Cloudy,partly-cloudy-day,0,0,94.21,96.37,64.4,0.38,7.39,12.78,111,0.59,2,8.435,,,,,,,,,
13735,1532736000,Mostly Cloudy,partly-cloudy-day,0,0,93.48,96.57,66.02,0.41,9.13,16.65,87,0.59,1,9.911,,,,,,,,,
13736,1532739600,Partly Cloudy,partly-cloudy-day,0,0,92.47,94.39,64.4,0.4,7.89,13.1,120,0.44,0,10,,,,,,,,,
13737,1532743200,Partly Cloudy,partly-cloudy-night,0,0,89.51,92.19,66.21,0.46,7.86,7.86,106,0.44,0,9.911,,,,,,,,,
13738,1532746800,Mostly Cloudy,partly-cloudy-night,0,0,87.46,89.95,66.21,0.49,8.73,8.73,124,0.59,0,9.393,,,,,,,,,
13739,1532750400,Partly Cloudy,partly-cloudy-night,0,0,85.04,88.35,68,0.57,3.36,4.75,71,0.31,0,7.913,,,,,,,,,
13740,1532754000,Clear,clear-night,0,0,82.98,85.92,67.74,0.6,10.06,10.06,86,0.1,0,6.955,,,,,,,,,
13741,1532757600,Clear,clear-night,0,0,81.34,83.82,67.05,0.62,4.46,5.11,106,0,0,7.995,,,,,,,,,
13742,1532761200,Mostly Cloudy,partly-cloudy-night,0,0,79.88,82.3,67.46,0.66,2.92,4.57,38,0.75,0,7.995,,,,,,,,,
13743,1532764800,Mostly Cloudy,partly-cloudy-night,0,0,78.92,79.74,67.75,0.69,4.69,4.69,80,0.75,0,7.995,,,,,,,,,
13744,1532768400,Clear,clear-night,0,0,77.48,78.32,67.76,0.72,3.09,3.5,90,0,0,7.995,,,,,,,,,
13745,1532772000,Partly Cloudy,partly-cloudy-night,0,0,76.37,77.29,68.32,0.76,1.49,3.72,,0.44,0,7.995,,,,,,,,,
13746,1532775600,Clear,clear-night,0,0,75.6,76.54,68.37,0.78,4.03,4.03,92,0,0,7.995,,,,,,,,,
13747,1532779200,Clear,clear-night,0,0,74.6,75.52,68,0.8,0.57,2.52,0,0,0,6.523,,,,,,,,,
13748,1532782800,Partly Cloudy,partly-cloudy-day,0,0,74.39,75.45,69.08,0.84,1.2,3.41,180,0.39,0,6.523,,,,,,,,,
13749,1532786400,Partly Cloudy,partly-cloudy-day,0,0,77.08,78.17,69.81,0.78,3.36,3.36,112,0.48,1,7.477,,,,,,,,,
13750,1532790000,Clear,clear-day,0,0,81.48,84.33,68,0.64,2.34,5.95,51,0.09,4,6.955,,,,,,,,,
13751,1532793600,Clear,clear-day,0,0,83.38,86.5,68,0.6,3.92,6.44,100,0,6,5.522,,,,,,,,,
13752,1532797200,Clear,clear-day,0,0,86.34,89.8,68,0.54,3.97,6.49,105,0,9,5.522,,,,,,,,,
13753,1532800800,Clear,clear-day,0,0,88.61,92.36,68,0.51,2.6,8.46,59,0,11,5.522,,,,,,,,,
13754,1532804400,Clear,clear-day,0,0,91.33,94.22,66.21,0.44,7.45,11.77,61,0,12,6.001,,,,,,,,,
13755,1532808000,Clear,clear-day,0,0,93.88,96.66,65.46,0.39,8.79,13.17,102,0,11,6.523,,,,,,,,,
13756,1532811600,Partly Cloudy,partly-cloudy-day,0,0,95.94,97.26,62.52,0.33,8.7,12.64,87,0.44,6,7.041,,,,,,,,,
13757,1532815200,Partly Cloudy,partly-cloudy-day,0,0,96.87,97.93,61.76,0.32,8.01,14.91,68,0.31,5,7.041,,,,,,,,,
13758,1532818800,Partly Cloudy,partly-cloudy-day,0,0,97.25,97.54,60.14,0.29,8.2,15.29,103,0.21,2,7.041,,,,,,,,,
13759,1532822400,Clear,clear-day,0,0,97.24,97.24,57.93,0.27,7.19,10.72,150,0,1,7.52,,,,,,,,,
13760,1532826000,Clear,clear-day,0,0,95.47,95.47,59.03,0.3,9.66,9.66,103,0,0,7.52,,,,,,,,,
13761,1532829600,Clear,clear-night,0,0,91.33,91.33,60.1,0.35,4.2,7.31,83,0,0,7.52,,,,,,,,,
13762,1532833200,Clear,clear-night,0,0,89.28,89.28,60.19,0.38,3.41,3.48,60,0,0,7.002,,,,,,,,,
13763,1532836800,Clear,clear-night,0,0,86.95,90.49,68,0.53,9.8,9.8,101,0,0,7.002,,,,,,,,,
13764,1532840400,Clear,clear-night,0,0,83.92,88.11,69.81,0.63,6.62,7.29,119,0,0,7.002,,,,,,,,,
13765,1532844000,Clear,clear-night,0,0,82.02,84.68,67.35,0.61,3.29,6.19,90,0,0,7.995,,,,,,,,,
13766,1532847600,Clear,clear-night,0,0,80.75,83.47,68,0.65,3.98,5.61,107,0,0,7.995,,,,,,,,,
13767,1532851200,Clear,clear-night,0,0,79.33,81.96,68.92,0.71,3.36,4.71,107,0,0,7.995,,,,,,,,,
13768,1532854800,Clear,clear-night,0,0,77.87,78.78,68.4,0.73,2.05,5.03,75,0,0,7.995,,,,,,,,,
13769,1532858400,Clear,clear-night,0,0,76.36,77.32,68.69,0.77,1,3.62,,0,0,7.995,,,,,,,,,
13770,1532862000,Partly Cloudy,partly-cloudy-night,0,0,75.68,76.65,68.6,0.79,1.23,3.13,,0.44,0,7.995,,,,,,,,,
13771,1532865600,Mostly Cloudy,partly-cloudy-night,0,0,75.34,76.41,69.27,0.81,0.47,3.53,0,0.75,0,7.002,,,,,,,,,
13772,1532869200,Partly Cloudy,partly-cloudy-day,0,0,75.82,76.94,69.81,0.82,0.81,3.2,,0.44,0,7.002,,,,,,,,,
13773,1532872800,Partly Cloudy,partly-cloudy-day,0,0,77.56,78.63,69.81,0.77,2.39,3.18,71,0.31,1,7.477,,,,,,,,,
13774,1532876400,Partly Cloudy,partly-cloudy-day,0,0,82.13,85.89,69.81,0.66,1.15,4.63,90,0.19,3,7.477,,,,,,,,,
13775,1532880000,Clear,clear-day,0,0,84.33,88.6,69.81,0.62,4.09,6.55,61,0.09,6,7.477,,,,,,,,,
13776,1532883600,Clear,clear-day,0,0,87.26,92.1,69.81,0.56,2.79,6.88,120,0,9,7.477,,,,,,,,,
13777,1532887200,Clear,clear-day,0,0,89.42,93.28,68,0.49,4.73,7.21,86,0,11,7.995,,,,,,,,,
13778,1532890800,Clear,clear-day,0,0,93.16,94.92,63.97,0.38,5.86,11.01,100,0,12,9.997,,,,,,,,,
13779,1532894400,Clear,clear-day,0,0,96.09,96.91,61.54,0.32,6.07,10.63,118,0.1,10,9.997,,,,,,,,,
