id,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,,,,,,
10312,2018-03-06 16:00:00,Overcast,cloudy,0,0,66.4,66.4,51.05,0.58,,5.52,10.96,57,1,2,10,,,,,,,,
10313,2018-03-06 17:00:00,Overcast,cloudy,0,0,65.29,65.29,49.86,0.57,,3.01,11.04,103,1,1,10,,,,,,,,
10314,2018-03-06 18:00:00,Overcast,cloudy,0,0,63.97,63.97,49.04,0.58,1016.19,5.91,5.93,51,1,0,10,,,,,,,,
10315,2018-03-06 19:00:00,Overcast,cloudy,0,0,61.89,61.89,49.74,0.64,,3.89,6.98,98,1,0,10,,,,,,,,
10316,2018-03-06 20:00:00,Overcast,cloudy,0,0,60.01,60.01,51,0.72,,2.99,5.55,132,1,0,10,,,,,,,,
10317,2018-03-06 21:00:00,Overcast,cloudy,0,0,59.82,59.82,50.76,0.72,,0.71,3.61,74,1,0,9.914,,,,,,,,
10318,2018-03-06 22:00:00,Overcast,cloudy,0,0,59.18,59.18,51.08,0.74,,1.67,3.41,157,1,0,9.398,,,,,,,,
10319,2018-03-06 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,59.31,59.31,50.02,0.71,,1.42,2.41,357,0.87,0,8.438,,,,,,,,
10320,2018-03-07 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,59.71,59.71,50.29,0.71,0.41,1.3,97,0.87,0,8.438,,,,,,,,,
10321,2018-03-07 01:00:00,Overcast,cloudy,0,0,60.88,60.88,49.14,0.65,0.26,2.29,14,1,0,9.997,,,,,,,,,
10322,2018-03-07 02:00:00,Overcast,cloudy,0,0,60.66,60.66,50.22,0.68,2.87,5.28,73,1,0,9.997,,,,,,,,,
10323,2018-03-07 03:00:00,Overcast,cloudy,0,0,60.31,60.31,48.73,0.66,1.13,5.2,90,1,0,9.997,1021.28,,,,,,,,
10324,2018-03-07 04:00:00,Overcast,cloudy,0,0,59.54,59.54,49.05,0.68,0.59,3.48,92,1,0,9.997,,,,,,,,,
10325,2018-03-07 05:00:00,Overcast,cloudy,0,0,60.07,60.07,43.2,0.54,0,4.44,,1,0,9.997,,,,,,,,,
10326,2018-03-07 06:00:00,Overcast,cloudy,0,0,59.32,59.32,42.9,0.54,2.64,4.44,143,1,0,7.396,1022.4,,,,,,,,
10327,2018-03-07 07:00:00,Mostly Cloudy,partly-cloudy-night,0,0,59.24,59.24,39.63,0.48,3.29,6.91,109,0.87,0,8.438,,,,,,,,,
10328,2018-03-07 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,59.85,59.85,33.26,0.37,3.34,5.42,114,0.75,0,10,,,,,,,,,
10329,2018-03-07 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,61.02,61.02,28.93,0.29,8.55,17.41,106,0.75,1,10,1025.08,,,,,,,,
10330,2018-03-07 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,61.91,61.91,33.4,0.34,8.2,10.03,93,0.75,3,10,,,,,,,,,
10331,2018-03-07 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,62.57,62.57,35.5,0.36,8.36,14.93,83,0.75,4,10,,,,,,,,,
10332,2018-03-07 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,64.67,64.67,35.3,0.34,8.37,18.55,92,0.75,5,10,1025.51,,,,,,,,
10333,2018-03-07 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,65.32,65.32,33.14,0.3,8.62,13.03,101,0.44,7,10,,,,,,,,,
10334,2018-03-07 14:00:00,Clear,clear-day,0,0,66.05,66.05,33.43,0.3,8.27,16.13,91,0,8,10,,,,,,,,,
10335,2018-03-07 15:00:00,Clear,clear-day,0,0,67.03,67.03,35.74,0.31,10.19,16,98,0,6,10,1020.09,,,,,,,,
10336,2018-03-07 16:00:00,Clear,clear-day,0,0,67.43,67.43,36.72,0.32,7.91,10.35,106,0,3,10,,,,,,,,,
10337,2018-03-07 17:00:00,Clear,clear-day,0,0,67.74,67.74,37.87,0.33,8.99,12.58,93,0,1,10,,,,,,,,,
10338,2018-03-07 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,67.11,67.11,38.74,0.35,8.65,9.37,109,0.19,0,10,1018.3,,,,,,,,
10339,2018-03-07 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,65.61,65.61,37.13,0.35,5.65,11.58,93,0.44,0,10,,,,,,,,,
10340,2018-03-07 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,63.98,63.98,38.27,0.39,6.25,11.54,102,0.31,0,10,,,,,,,,,
10341,2018-03-07 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,62.55,62.55,38.48,0.41,4.01,10.96,118,0.19,0,10,,,,,,,,,
10342,2018-03-07 22:00:00,Clear,clear-night,0,0,60.9,60.9,39.86,0.46,3.86,9.35,100,0,0,10,,,,,,,,,
10343,2018-03-07 23:00:00,Clear,clear-night,0,0,60.18,60.18,40.42,0.48,5.76,8.38,92,0,0,10,,,,,,,,,
10344,2018-03-08 00:00:00,Clear,clear-night,0,0,57.46,57.46,37.26,0.47,4.27,8.34,104,0,0,10,,,,,,,,,
10345,2018-03-08 01:00:00,Clear,clear-night,0,0,56.41,56.41,41.67,0.58,1.66,6,130,0,0,10,,,,,,,,,
10346,2018-03-08 02:00:00,Clear,clear-night,0,0,56.4,56.4,42.92,0.61,0.76,4.99,118,0,0,10,,,,,,,,,
10347,2018-03-08 03:00:00,Partly Cloudy,partly-cloudy-night,0,0,55.06,55.06,43.73,0.66,1.18,2.99,77,0.44,0,10,1021.2,,,,,,,,
10348,2018-03-08 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,53.55,53.55,42.62,0.66,0,2.01,,0.75,0,10,,,,,,,,,
10349,2018-03-08 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,52.49,52.49,43.14,0.7,0.37,4,,0.44,0,10,,,,,,,,,
10350,2018-03-08 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,53.01,53.01,44.71,0.73,2.12,2.12,103,0.75,0,10,1022.31,,,,,,,,
10351,2018-03-08 07:00:00,Mostly Cloudy,partly-cloudy-night,0,0,51.62,51.62,42.65,0.71,1.38,4.99,104,0.75,0,10,,,,,,,,,
10352,2018-03-08 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,52.77,52.77,42.84,0.69,2.23,6.93,121,0.75,0,10,,,,,,,,,
10353,2018-03-08 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,54.26,54.26,42.69,0.65,2.72,6.74,102,0.75,2,10,,,,,,,,,
10354,2018-03-08 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,56.28,56.28,44.51,0.65,3.44,7.36,99,0.87,3,10,,,,,,,,,
10355,2018-03-08 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,58.34,58.34,45.32,0.62,3.41,9.41,105,0.75,4,10,,,,,,,,,
10356,2018-03-08 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,60.63,60.63,46.47,0.6,3.52,6.42,90,0.75,5,10,,,,,,,,,
10357,2018-03-08 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,62.51,62.51,47.67,0.58,2.7,8.95,108,0.75,6,10,,,,,,,,,
10358,2018-03-08 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,63.18,63.18,47.16,0.56,5.12,11.33,106,0.87,5,10,,,,,,,,,
10359,2018-03-08 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,64.45,64.45,48.1,0.55,7.04,14.99,109,0.75,4,10,1018.3,,,,,,,,
10360,2018-03-08 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,65.49,65.49,48.68,0.55,3.52,10.51,114,0.59,3,10,,,,,,,,,
10361,2018-03-08 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,64.75,64.75,48.5,0.56,5.05,9.58,135,0.71,1,10,,,,,,,,,
10362,2018-03-08 18:00:00,Overcast,cloudy,0,0,64.19,64.19,49.33,0.58,5.38,7.99,119,0.88,0,10,1016.81,,,,,,,,
10363,2018-03-08 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,63,63,49.09,0.6,4.41,8.01,135,0.87,0,10,,,,,,,,,
10364,2018-03-08 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,62.11,62.11,49.82,0.64,3.41,8.75,126,0.87,0,10,,,,,,,,,
10365,2018-03-08 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,61.45,61.45,49.87,0.66,3.06,3.46,133,0.87,0,9.997,,,,,,,,,
10366,2018-03-08 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,61,61,50.69,0.69,5.02,5.42,106,0.87,0,10,,,,,,,,,
10367,2018-03-08 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,60.13,60.13,51.66,0.74,3.16,3.59,113,0.87,0,10,,,,,,,,,
10368,2018-03-09 00:00:00,Clear,clear-night,0,0,59.98,59.98,52.16,0.75,0.96,5.3,97,0,,,,,,,,,,,
10369,2018-03-09 01:00:00,Clear,clear-night,0,0,59.48,59.48,52.69,0.78,1.32,4.4,73,0,,,,,,,,,,,
10370,2018-03-09 02:00:00,Clear,clear-night,0,0,58.46,58.46,52.54,0.81,1.09,3.74,90,0,,,,,,,,,,,
10371,2018-03-09 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,58.29,58.29,53.13,0.83,1.41,3.33,81,0,1014.02,0.77,7.995,,,,,,,,
10372,2018-03-09 04:00:00,Overcast,cloudy,0,0,57.98,57.98,52.81,0.83,0.52,2.1,180,0,,1,7.995,,,,,,,,
10373,2018-03-09 05:00:00,Overcast,cloudy,0,0,57.8,57.8,52.57,0.83,0.26,1.74,132,0,,1,3.002,,,,,,,,
10374,2018-03-09 06:00:00,Overcast,cloudy,0,0,57.45,57.45,53.03,0.85,1.7,1.7,93,0,1013.71,1,3.48,,,,,,,,
10375,2018-03-09 07:00:00,Overcast,cloudy,0,0,57.19,57.19,52.3,0.84,0.36,1.75,90,0,,1,3.998,,,,,,,,
10376,2018-03-09 08:00:00,Overcast,cloudy,0,0,57.92,57.92,53.39,0.85,0.1,1.42,,0,,1,3.002,,,,,,,,
10377,2018-03-09 09:00:00,Overcast,cloudy,0,0,60.8,60.8,54.34,0.79,0.62,3.75,114,1,1013.89,1,3.002,,,,,,,,
10378,2018-03-09 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,62.35,62.35,54.35,0.75,1.88,3.2,77,3,,0.87,3.998,,,,,,,,
10379,2018-03-09 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,65.05,65.05,55.02,0.7,1.42,3.89,112,4,,0.87,4.478,,,,,,,,
10380,2018-03-09 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,68.62,68.62,55.49,0.63,4.09,7.01,107,7,1012.51,0.44,4.958,,,,,,,,
10381,2018-03-09 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,69.69,69.69,55.79,0.61,3.37,4.15,102,6,,0.75,5.48,,,,,,,,
10382,2018-03-09 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,71.83,71.83,56.49,0.58,3.31,4.83,87,5,,0.75,6.436,,,,,,,,
10383,2018-03-09 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,73.06,73.06,56.92,0.57,3.03,5.66,102,4,,0.75,9.398,,,,,,,,
10384,2018-03-09 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,75.32,75.32,58.65,0.56,2.62,6.13,99,3,,0.75,9.398,,,,,,,,
10385,2018-03-09 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,75.49,75.49,59.73,0.58,2.91,5.47,110,1,,0.75,9.398,,,,,,,,
10386,2018-03-09 18:00:00,Mostly Cloudy,partly-cloudy-day,0,0,74.05,74.12,60.73,0.63,2.77,4,102,0,,0.87,10,,,,,,,,
10387,2018-03-09 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,73.16,73.27,61.04,0.66,2,5.32,92,0,,0.75,10,,,,,,,,
10388,2018-03-09 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,71.82,72,61.52,0.7,1.72,2.46,100,0,,0.44,10,,,,,,,,
10389,2018-03-09 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,70.22,70.38,61.24,0.73,1.14,1.98,101,0,,0.44,9.997,,,,,,,,
10390,2018-03-09 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,68.9,69.08,61.16,0.76,2.24,3.17,107,0,,0.31,10,,,,,,,,
10391,2018-03-09 23:00:00,Clear,clear-night,0,0,67.01,67.21,60.97,0.81,2.77,2.77,106,0,,0.09,10,,,,,,,,
10392,2018-03-10 00:00:00,Clear,clear-night,0,0,66.59,66.77,60.69,0.81,0.26,1.48,0,,,,,,,,,,,,
10393,2018-03-10 01:00:00,Clear,clear-night,0,0,64.65,64.66,58.98,0.82,0.36,1.91,0,,,,,,,,,,,,
10394,2018-03-10 02:00:00,Clear,clear-night,0,0,64.45,64.45,58.57,0.81,0.32,0.99,0,,,,,,,,,,,,
10395,2018-03-10 03:00:00,Overcast,cloudy,0,0,64.11,64.43,60.98,0.9,0.47,1.59,0,1007.8,66,1,7.002,,,,,,,,
10396,2018-03-10 04:00:00,Overcast,cloudy,0,0,63.46,63.53,59.09,0.86,0.29,0.88,0,,270,1,5,,,,,,,,
10397,2018-03-10 05:00:00,Overcast,cloudy,0,0,63.91,64.02,59.45,0.85,0.21,1.52,0,,270,1,5,,,,,,,,
10398,2018-03-10 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,63.02,63.27,60.2,0.91,1.75,2.01,0,1008.7,264,0.77,5,,,,,,,,
10399,2018-03-10 07:00:00,Mostly Cloudy,partly-cloudy-day,0,0,62.46,62.58,59.12,0.89,1.34,1.34,0,,334,0.87,3.002,,,,,,,,
10400,2018-03-10 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,62.44,62.54,58.97,0.88,1.74,1.74,0,,261,0.59,3.521,,,,,,,,
10401,2018-03-10 09:00:00,Clear,clear-day,0,0,68.01,68.17,60.8,0.78,1.52,3.41,2,1011,281,0,5,,,,,,,,
10402,2018-03-10 10:00:00,Clear,clear-day,0,0,73.48,73.57,60.94,0.65,1.27,4.02,4,,84,0,9.997,,,,,,,,
10403,2018-03-10 11:00:00,Clear,clear-day,0,0,77.65,77.7,60.19,0.55,2.28,5.25,7,,11,0,9.997,,,,,,,,
10404,2018-03-10 12:00:00,Clear,clear-day,0,0,83.32,83.32,59.26,0.44,3.9,5.4,8,1009.1,19,0,10,,,,,,,,
10405,2018-03-10 13:00:00,Clear,clear-day,0,0,87.1,87.1,58.58,0.38,2.21,7.78,9,,80,0,10,,,,,,,,
10406,2018-03-10 14:00:00,Clear,clear-day,0,0,89.64,89.64,58.73,0.35,3.28,10.29,8,,103,0,10,,,,,,,,
10407,2018-03-10 15:00:00,Clear,clear-day,0,0,90.77,90.77,58.21,0.34,4.24,8.32,6,1004.7,114,0,10,,,,,,,,
10408,2018-03-10 16:00:00,Clear,clear-day,0,0,91.16,91.16,57.5,0.32,4.99,8.4,3,,112,0.1,6.251,,,,,,,,
10409,2018-03-10 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,90.01,90.01,59.22,0.36,4.86,10.65,1,,97,0.19,10,,,,,,,,
10410,2018-03-10 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,86.44,86.53,61,0.43,4.9,8.99,0,1004.1,117,0.19,10,,,,,,,,
10411,2018-03-10 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,84.2,84.76,61.78,0.47,3.03,5.18,0,,130,0.19,10,,,,,,,,
10412,2018-03-10 20:00:00,Clear,clear-night,0,0,81.32,82.2,61.56,0.51,2.61,4.8,0,,101,0.1,10,,,,,,,,
10413,2018-03-10 21:00:00,Clear,clear-night,0,0,80.38,81.49,61.81,0.53,2.09,2.46,0,1005.1,89,0.09,10,,,,,,,,
10414,2018-03-10 22:00:00,Clear,clear-night,0,0,77.61,77.78,61.47,0.58,1.63,1.63,0,,95,0,10,,,,,,,,
10415,2018-03-10 23:00:00,Clear,clear-night,0,0,77.53,77.65,61.02,0.57,1.32,1.48,0,,132,0,10,,,,,,,,
10416,2018-03-11 00:00:00,Clear,clear-night,0,0,75.2,75.3,60.98,0.61,1006.1,1.9,1.9,10,0,0,10,,,,,,,,
10417,2018-03-11 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,73.48,73.56,60.75,0.64,,1.04,2.34,140,0.44,0,10,,,,,,,,
10418,2018-03-11 02:00:00,Partly Cloudy,partly-cloudy-night,0,0,72.19,72.37,61.6,0.69,,0.59,1.75,,0.44,0,10,,,,,,,,
10419,2018-03-11 03:00:00,Partly Cloudy,partly-cloudy-night,0,0,71.29,71.66,63.1,0.75,1006.7,0.63,1.28,77,0.44,0,10,,,,,,,,
10420,2018-03-11 04:00:00,Partly Cloudy,partly-cloudy-night,0,0,69.38,69.58,61.37,0.76,,0,0.49,,0.44,0,9.997,,,,,,,,
10421,2018-03-11 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,68.44,68.48,59.96,0.74,,0,0,,0.44,0,9.997,,,,,,,,
10422,2018-03-11 06:00:00,Clear,clear-night,0,0,68.19,68.43,61.46,0.79,1007.1,0.41,0.58,9,0,0,9.997,,,,,,,,
10423,2018-03-11 07:00:00,Partly Cloudy,partly-cloudy-day,0,0,66.24,66.24,58.99,0.77,,0.97,2.14,267,0.31,0,10,,,,,,,,
10424,2018-03-11 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,67.48,67.54,59.97,0.77,,1.61,1.61,290,0.19,0,8.163,,,,,,,,
10425,2018-03-11 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,75.76,75.76,58.46,0.55,1009.79,1.76,1.76,309,0.19,2,10,,,,,,,,
10426,2018-03-11 10:00:00,Clear,clear-day,0,0,82.54,82.54,54.48,0.38,,3.5,5.94,303,0.09,4,10,,,,,,,,
10427,2018-03-11 11:00:00,Clear,clear-day,0,0,86.91,86.91,53.79,0.32,,6.13,14,327,0.09,6,10,,,,,,,,
10428,2018-03-11 12:00:00,Clear,clear-day,0,0,88.6,88.6,53.35,0.3,1010.2,6.91,14.24,358,0.09,8,10,,,,,,,,
10429,2018-03-11 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,89.69,89.69,51.38,0.27,,6.39,13.47,23,0.44,7,10,,,,,,,,
10430,2018-03-11 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,88.83,88.83,52.68,0.29,,8.3,13.91,25,0.6,6,10,,,,,,,,
10431,2018-03-11 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,88.58,88.58,49.87,0.27,1009.01,8.1,18.98,32,0.53,5,10,,,,,,,,
10432,2018-03-11 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,89.21,89.21,48.75,0.25,,5.59,10.74,44,0.44,3,10,,,,,,,,
10433,2018-03-11 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,84.86,84.86,43.48,0.23,,10.95,21.7,34,0.6,1,10,,,,,,,,
10434,2018-03-11 18:00:00,Mostly Cloudy,partly-cloudy-day,0,0,78.4,78.4,48.89,0.36,1012.01,10.11,26.65,22,0.75,0,10,,,,,,,,
10435,2018-03-11 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,74.91,74.91,50.22,0.42,,6.96,20.37,58,0.75,0,10,,,,,,,,
10436,2018-03-11 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,71.27,71.27,50.39,0.48,,6.94,17.54,9,0.75,0,9.997,,,,,,,,
10437,2018-03-11 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,67.55,67.55,50.46,0.54,1017.1,5.43,16.35,339,0.75,0,9.997,,,,,,,,
10438,2018-03-11 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,65.29,65.29,48.78,0.55,,5.75,9.5,25,0.59,0,9.997,,,,,,,,
10439,2018-03-11 23:00:00,Partly Cloudy,partly-cloudy-night,0,0,63.13,63.13,45.47,0.52,,5.13,11.61,353,0.46,0,9.997,,,,,,,,
10440,2018-03-12 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,62.09,62.09,44.62,0.53,1020.78,3.28,7.23,357,0.63,0,9.997,,,,,,,,
10441,2018-03-12 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,61.87,61.87,42.89,0.5,,2.25,7.97,2,0.75,0,9.997,,,,,,,,
10442,2018-03-12 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,61.07,61.07,41.98,0.49,,2.98,9.41,348,0.75,0,7.995,,,,,,,,
10443,2018-03-12 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,61.17,61.17,41.36,0.48,,1.37,6.91,316,0.75,0,7.995,,,,,,,,
10444,2018-03-12 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,61.21,61.21,35.79,0.39,,2.53,6.65,317,0.75,0,7.995,,,,,,,,
10445,2018-03-12 05:00:00,Mostly Cloudy,partly-cloudy-night,0,0,60.74,60.74,34.65,0.38,,0.6,3.58,319,0.75,0,7.995,,,,,,,,
10446,2018-03-12 06:00:00,Overcast,cloudy,0,0,60.13,60.13,33.84,0.37,1022.31,1.65,4.42,357,0.91,0,7.002,,,,,,,,
10447,2018-03-12 07:00:00,Mostly Cloudy,partly-cloudy-day,0,0,59.21,59.21,35.36,0.41,,5.71,8.76,352,0.75,0,9.603,,,,,,,,
10448,2018-03-12 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,57.42,57.42,35.21,0.43,,3.76,10.03,22,0.75,0,10,,,,,,,,
10449,2018-03-12 09:00:00,Overcast,cloudy,0,0,57.04,57.04,34.36,0.42,1025.7,3.96,9.59,8,1,2,10,,,,,,,,
10450,2018-03-12 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,58.07,58.07,34.47,0.41,,3.14,10.55,8,0.75,3,10,,,,,,,,
10451,2018-03-12 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,60.49,60.49,32.79,0.35,,2.89,7.23,41,0.87,4,10,,,,,,,,
10452,2018-03-12 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,60.38,60.38,33.24,0.36,,3.14,8.17,27,0.87,5,10,,,,,,,,
10453,2018-03-12 13:00:00,Overcast,cloudy,0,0,61.87,61.87,33.3,0.34,,2.97,6.89,348,1,5,10,,,,,,,,
10454,2018-03-12 14:00:00,Overcast,cloudy,0,0,61.23,61.23,32.64,0.34,,4.77,9.99,53,1,4,10,,,,,,,,
10455,2018-03-12 15:00:00,Overcast,cloudy,0,0,63.38,63.38,35.34,0.35,,3.31,7.7,66,1,4,10,,,,,,,,
10456,2018-03-12 16:00:00,Overcast,cloudy,0,0,63.2,63.2,36.48,0.37,,3.73,9.96,105,1,3,10,,,,,,,,
10457,2018-03-12 17:00:00,Overcast,cloudy,0,0,61.69,61.69,36.92,0.4,,4.77,9.42,97,1,1,10,,,,,,,,
10458,2018-03-12 18:00:00,Overcast,cloudy,0,0,60.91,60.91,37.41,0.42,1021.12,4.89,4.89,121,1,0,10,,,,,,,,
10459,2018-03-12 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,60.09,60.09,36.65,0.42,,2.98,6.89,119,0.87,0,10,,,,,,,,
10460,2018-03-12 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,59.65,59.65,36.75,0.42,,2.85,7.34,113,0.75,0,10,,,,,,,,
10461,2018-03-12 21:00:00,Overcast,cloudy,0,0,59.29,59.29,37.72,0.45,1021.41,1.63,6.8,147,0.9,0,10,,,,,,,,
10462,2018-03-12 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,58.76,58.76,35.33,0.41,,1.94,3.88,114,0.87,0,10,,,,,,,,
10463,2018-03-12 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,57.8,57.8,35.46,0.43,,2.08,2.08,89,0.87,0,9.997,,,,,,,,
10464,2018-03-13 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,57.77,57.77,37.17,0.46,1020.78,2.12,5.25,91,0.63,0,9.997,,,,,,,,
10465,2018-03-13 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,57.45,57.45,36.48,0.45,,1.08,3.42,90,0.75,0,9.997,,,,,,,,
10466,2018-03-13 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,56.66,56.66,37.34,0.48,,1.05,1.05,63,0.75,0,9.997,,,,,,,,
10467,2018-03-13 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,55.59,55.59,37.74,0.51,1020.21,0.52,2.42,113,0.75,0,9.997,,,,,,,,
10468,2018-03-13 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,55.44,55.44,37.59,0.51,,1.14,1.14,90,0.75,0,9.997,,,,,,,,
10469,2018-03-13 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,53.53,53.53,37.52,0.54,,0.98,1.48,97,0.44,0,10,,,,,,,,
10470,2018-03-13 06:00:00,Clear,clear-night,0,0,53.01,53.01,38.97,0.59,1020.29,1.68,3.19,81,0,0,10,,,,,,,,
10471,2018-03-13 07:00:00,Clear,clear-day,0,0,50.91,50.91,38.98,0.64,,1.68,1.71,116,0,0,10,,,,,,,,
10472,2018-03-13 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,51.37,51.37,40.12,0.65,,1.78,3.39,88,0.44,0,10,,,,,,,,
10473,2018-03-13 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,55.38,55.38,41.59,0.6,1023.28,3.06,6.34,106,0.44,2,10,,,,,,,,
10474,2018-03-13 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,58.92,58.92,39.53,0.49,,2.8,6.94,98,0.75,3,10,,,,,,,,
10475,2018-03-13 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,61.09,61.09,37.69,0.42,,2.32,7.14,89,0.75,5,10,,,,,,,,
10476,2018-03-13 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,62.89,62.89,37.04,0.38,,2.42,7.83,67,0.59,6,10,,,,,,,,
10477,2018-03-13 13:00:00,Clear,clear-day,0,0,64.89,64.89,36.88,0.35,,2.79,7.66,91,0,9,10,,,,,,,,
10478,2018-03-13 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,66.44,66.44,36.79,0.33,,2.54,10.11,77,0.21,7,10,,,,,,,,
10479,2018-03-13 15:00:00,Clear,clear-day,0,0,68.39,68.39,38.82,0.34,1019.42,2.78,10.99,111,0,6,10,,,,,,,,
10480,2018-03-13 16:00:00,Clear,clear-day,0,0,68.56,68.56,39.58,0.35,,3.65,9.74,82,0,4,10,,,,,,,,
10481,2018-03-13 17:00:00,Clear,clear-day,0,0,68.75,68.75,39.97,0.35,,3.62,9,108,0,1,10,,,,,,,,
10482,2018-03-13 18:00:00,Mostly Cloudy,partly-cloudy-day,0,0,67.53,67.53,42.42,0.4,1019.89,5.58,7.99,101,0.75,0,10,,,,,,,,
10483,2018-03-13 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,66.2,66.2,40.75,0.39,,3.69,6.76,81,0.71,0,10,,,,,,,,
10484,2018-03-13 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,64.52,64.52,39.47,0.4,,2.24,6.52,118,0.23,0,10,,,,,,,,
10485,2018-03-13 21:00:00,Clear,clear-night,0,0,63.52,63.52,39.54,0.41,,2.54,7.75,84,0,0,9.997,,,,,,,,
10486,2018-03-13 22:00:00,Clear,clear-night,0,0,61.77,61.77,42.95,0.5,,3.29,8.25,80,0,0,10,,,,,,,,
10487,2018-03-13 23:00:00,Partly Cloudy,partly-cloudy-night,0,0,60.34,60.34,45.08,0.57,,3.14,9.55,103,0.36,0,9.997,,,,,,,,
